"@timestamp","_id","_index","_score","agent.ephemeral_id","agent.hostname","agent.id","agent.name","agent.type","agent.version","auditd.log.AUID","auditd.log.EGID","auditd.log.EUID","auditd.log.FSGID","auditd.log.FSUID","auditd.log.GID","auditd.log.OGID","auditd.log.SGID","auditd.log.SUID","auditd.log.SYSCALL","auditd.log.UID","auditd.log.a0","auditd.log.a1","auditd.log.a2","auditd.log.a3","auditd.log.arch","auditd.log.cap_fe","auditd.log.cap_fi","auditd.log.cap_fp","auditd.log.cap_frootid","auditd.log.cap_fver","auditd.log.dev","auditd.log.epoch","auditd.log.inode","auditd.log.item","auditd.log.items","auditd.log.key","auditd.log.kv","auditd.log.laddr","auditd.log.lport","auditd.log.mode","auditd.log.name","auditd.log.nametype","auditd.log.proctitle","auditd.log.rdev","auditd.log.record_type","auditd.log.saddr","auditd.log.saddr_fam","auditd.log.sequence","auditd.log.ses","auditd.log.subj_apparmor","auditd.log.success","auditd.log.syscall","auditd.log.tty","ecs.version","error.message","event.action","event.category","event.dataset","event.ingested","event.kind","event.module","event.original","event.type","fileset.name","host.architecture","host.containerized","host.hostname","host.id","host.ip","host.mac","host.name","host.os.codename","host.os.family","host.os.kernel","host.os.name","host.os.name.text","host.os.platform","host.os.type","host.os.version","input.type","log.file.path","log.offset",message,"network.direction","process.executable","process.executable.text","process.exit_code","process.name","process.name.text","process.parent.pid","process.pid","service.type","user.audit.id","user.effective.group.id","user.effective.id","user.filesystem.group.id","user.filesystem.id","user.group.id","user.id","user.owner.group.id","user.owner.id","user.saved.group.id","user.saved.id"
"Oct 24, 2022 @ 23:25:03.581",INaYCoQBDsc6tFfS9vtZ,".ds-filebeat-8.4.3-2022.10.24-000001","-","71df9d48-1d5b-48bc-9d0b-4c069d92c8ca","dvwa_web","8d42cf34-4f58-4413-b965-cf6afa6eb26b","dvwa_web",filebeat,"8.4.3",unset,root,root,root,root,root,"-",root,root,socket,root,2,80801,0,0,"x86_64","-","-","-","-","-","-","-","-","-",0,"T1011_Exfiltration_Over_Other_Network_Medium""ARCH=x86_64","-","-","-","-","-","-","-","-","-","-","-","286,308",4294967295,"-",yes,41,"(none)","1.12.0","-",syscall,process,"auditd.log","Oct 24, 2022 @ 23:25:07.544",event,auditd,"type=SYSCALL msg=audit(1666625103.581:286308): arch=c000003e syscall=41 success=yes exit=12 a0=2 a1=80801 a2=0 a3=0 items=0 ppid=244083 pid=244084 auid=4294967295 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=(none) ses=4294967295 comm=""metricbeat"" exe=""/usr/share/metricbeat/bin/metricbeat"" subj=? key=""T1011_Exfiltration_Over_Other_Network_Medium""ARCH=x86_64 SYSCALL=socket AUID=""unset"" UID=""root"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root""",info,log,"x86_64",false,"dvwa_web",bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b","dvwa_web",bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/audit/audit.log","2,680,074","-","-","/usr/share/metricbeat/bin/metricbeat","/usr/share/metricbeat/bin/metricbeat",12,metricbeat,metricbeat,"244,083","244,084",auditd,4294967295,0,0,0,0,0,0,"-","-",0,0
"Oct 24, 2022 @ 23:25:03.581",IdaYCoQBDsc6tFfS9vtZ,".ds-filebeat-8.4.3-2022.10.24-000001","-","71df9d48-1d5b-48bc-9d0b-4c069d92c8ca","dvwa_web","8d42cf34-4f58-4413-b965-cf6afa6eb26b","dvwa_web",filebeat,"8.4.3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","/usr/share/metricbeat/bin/metricbeat^@-c^@/etc/metricbeat/metricbeat.yml^@--path.home^@/usr/share/metricbeat^@--path.config^@/etc/metr","-","-","-","-","286,308","-","-","-","-","-","1.12.0","-",proctitle,"-","auditd.log","Oct 24, 2022 @ 23:25:07.545",event,auditd,"type=PROCTITLE msg=audit(1666625103.581:286308): proctitle=2F7573722F73686172652F6D6574726963626561742F62696E2F6D657472696362656174002D63002F6574632F6D6574726963626561742F6D6574726963626561742E796D6C002D2D706174682E686F6D65002F7573722F73686172652F6D657472696362656174002D2D706174682E636F6E666967002F6574632F6D657472","-",log,"x86_64",false,"dvwa_web",bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b","dvwa_web",bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/audit/audit.log","2,680,574","-","-","-","-","-","-","-","-","-",auditd,"-","-","-","-","-","-","-","-","-","-","-"
"Oct 24, 2022 @ 23:25:03.581",ItaYCoQBDsc6tFfS9vtZ,".ds-filebeat-8.4.3-2022.10.24-000001","-","71df9d48-1d5b-48bc-9d0b-4c069d92c8ca","dvwa_web","8d42cf34-4f58-4413-b965-cf6afa6eb26b","dvwa_web",filebeat,"8.4.3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","286,308","-",unconfined,"-","-","-","1.12.0","-","unknown[1420]","-","auditd.log","Oct 24, 2022 @ 23:25:07.545",event,auditd,"type=UNKNOWN[1420] msg=audit(1666625103.581:286308): subj_apparmor=unconfined","-",log,"x86_64",false,"dvwa_web",bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b","dvwa_web",bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/audit/audit.log","2,680,890","-","-","-","-","-","-","-","-","-",auditd,"-","-","-","-","-","-","-","-","-","-","-"
"Oct 24, 2022 @ 23:24:59.538","BdaYCoQBDsc6tFfS2_oA",".ds-filebeat-8.4.3-2022.10.24-000001","-","71df9d48-1d5b-48bc-9d0b-4c069d92c8ca","dvwa_web","8d42cf34-4f58-4413-b965-cf6afa6eb26b","dvwa_web",filebeat,"8.4.3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1666625098.589","-","-","-","-","-","-","-","-","-","-","-","-","UNKNOWN[1421]","-","-","286,306","-","-","-","-","-","1.12.0","field [auditd.log.kv] doesn't exist","-","-","auditd.log","Oct 24, 2022 @ 23:25:00.542","-",auditd,"-","-",log,"x86_64",false,"dvwa_web",bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b","dvwa_web",bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/audit/audit.log","2,676,957","type=UNKNOWN[1421] msg=audit(1666625098.589:286306):","-","-","-","-","-","-","-","-",auditd,"-","-","-","-","-","-","-","-","-","-","-"
"Oct 24, 2022 @ 23:24:59.538","B9aYCoQBDsc6tFfS2_oA",".ds-filebeat-8.4.3-2022.10.24-000001","-","71df9d48-1d5b-48bc-9d0b-4c069d92c8ca","dvwa_web","8d42cf34-4f58-4413-b965-cf6afa6eb26b","dvwa_web",filebeat,"8.4.3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1666625098.589","-","-","-","-","-","-","-","-","-","-","-","-","UNKNOWN[1421]","-","-","286,306","-","-","-","-","-","1.12.0","field [auditd.log.kv] doesn't exist","-","-","auditd.log","Oct 24, 2022 @ 23:25:00.542","-",auditd,"-","-",log,"x86_64",false,"dvwa_web",bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b","dvwa_web",bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/audit/audit.log","2,677,313","type=UNKNOWN[1421] msg=audit(1666625098.589:286306):","-","-","-","-","-","-","-","-",auditd,"-","-","-","-","-","-","-","-","-","-","-"
"Oct 24, 2022 @ 23:24:59.538","DNaYCoQBDsc6tFfS2_oA",".ds-filebeat-8.4.3-2022.10.24-000001","-","71df9d48-1d5b-48bc-9d0b-4c069d92c8ca","dvwa_web","8d42cf34-4f58-4413-b965-cf6afa6eb26b","dvwa_web",filebeat,"8.4.3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1666625098.589","-","-","-","-","-","-","-","-","-","-","-","-","UNKNOWN[1421]","-","-","286,307","-","-","-","-","-","1.12.0","field [auditd.log.kv] doesn't exist","-","-","auditd.log","Oct 24, 2022 @ 23:25:00.543","-",auditd,"-","-",log,"x86_64",false,"dvwa_web",bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b","dvwa_web",bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/audit/audit.log","2,678,412","type=UNKNOWN[1421] msg=audit(1666625098.589:286307):","-","-","-","-","-","-","-","-",auditd,"-","-","-","-","-","-","-","-","-","-","-"
"Oct 24, 2022 @ 23:24:59.538","DtaYCoQBDsc6tFfS2_oA",".ds-filebeat-8.4.3-2022.10.24-000001","-","71df9d48-1d5b-48bc-9d0b-4c069d92c8ca","dvwa_web","8d42cf34-4f58-4413-b965-cf6afa6eb26b","dvwa_web",filebeat,"8.4.3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1666625098.589","-","-","-","-","-","-","-","-","-","-","-","-","UNKNOWN[1421]","-","-","286,307","-","-","-","-","-","1.12.0","field [auditd.log.kv] doesn't exist","-","-","auditd.log","Oct 24, 2022 @ 23:25:00.543","-",auditd,"-","-",log,"x86_64",false,"dvwa_web",bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b","dvwa_web",bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/audit/audit.log","2,678,768","type=UNKNOWN[1421] msg=audit(1666625098.589:286307):","-","-","-","-","-","-","-","-",auditd,"-","-","-","-","-","-","-","-","-","-","-"
"Oct 24, 2022 @ 23:24:59.538","ENaYCoQBDsc6tFfS2_oA",".ds-filebeat-8.4.3-2022.10.24-000001","-","71df9d48-1d5b-48bc-9d0b-4c069d92c8ca","dvwa_web","8d42cf34-4f58-4413-b965-cf6afa6eb26b","dvwa_web",filebeat,"8.4.3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1666625098.589","-","-","-","-","-","-","-","-","-","-","-","-","UNKNOWN[1421]","-","-","286,307","-","-","-","-","-","1.12.0","field [auditd.log.kv] doesn't exist","-","-","auditd.log","Oct 24, 2022 @ 23:25:00.543","-",auditd,"-","-",log,"x86_64",false,"dvwa_web",bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b","dvwa_web",bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/audit/audit.log","2,679,124","type=UNKNOWN[1421] msg=audit(1666625098.589:286307):","-","-","-","-","-","-","-","-",auditd,"-","-","-","-","-","-","-","-","-","-","-"
"Oct 24, 2022 @ 23:24:59.538","EtaYCoQBDsc6tFfS2_oA",".ds-filebeat-8.4.3-2022.10.24-000001","-","71df9d48-1d5b-48bc-9d0b-4c069d92c8ca","dvwa_web","8d42cf34-4f58-4413-b965-cf6afa6eb26b","dvwa_web",filebeat,"8.4.3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1666625098.589","-","-","-","-","-","-","-","-","-","-","-","-","UNKNOWN[1421]","-","-","286,307","-","-","-","-","-","1.12.0","field [auditd.log.kv] doesn't exist","-","-","auditd.log","Oct 24, 2022 @ 23:25:00.544","-",auditd,"-","-",log,"x86_64",false,"dvwa_web",bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b","dvwa_web",bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/audit/audit.log","2,679,505","type=UNKNOWN[1421] msg=audit(1666625098.589:286307):","-","-","-","-","-","-","-","-",auditd,"-","-","-","-","-","-","-","-","-","-","-"
"Oct 24, 2022 @ 23:24:58.589","BNaYCoQBDsc6tFfS2_oA",".ds-filebeat-8.4.3-2022.10.24-000001","-","71df9d48-1d5b-48bc-9d0b-4c069d92c8ca","dvwa_web","8d42cf34-4f58-4413-b965-cf6afa6eb26b","dvwa_web",filebeat,"8.4.3",user,user,user,user,user,user,"-",user,user,unlink,user,7f5adaa08088,1,7f5b20fab340,ffffffff,"x86_64","-","-","-","-","-","-","-","-","-",2,"delete""ARCH=x86_64","-","-","-","-","-","-","-","-","-","-","-","286,306",3,"-",yes,87,"(none)","1.12.0","-",syscall,process,"auditd.log","Oct 24, 2022 @ 23:25:00.541",event,auditd,"type=SYSCALL msg=audit(1666625098.589:286306): arch=c000003e syscall=87 success=yes exit=0 a0=7f5adaa08088 a1=1 a2=7f5b20fab340 a3=ffffffff items=2 ppid=9597 pid=10863 auid=1000 uid=1000 gid=1000 euid=1000 suid=1000 fsuid=1000 egid=1000 sgid=1000 fsgid=1000 tty=(none) ses=3 comm=53747265616D547E6E732023313038 exe=""/snap/firefox/1993/usr/lib/firefox/firefox"" subj=? key=""delete""ARCH=x86_64 SYSCALL=unlink AUID=""user"" UID=""user"" GID=""user"" EUID=""user"" SUID=""user"" FSUID=""user"" EGID=""user"" SGID=""user"" FSGID=""user""",info,log,"x86_64",false,"dvwa_web",bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b","dvwa_web",bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/audit/audit.log","2,676,442","-","-","/snap/firefox/1993/usr/lib/firefox/firefox","/snap/firefox/1993/usr/lib/firefox/firefox",0,"StreamT~ns #108","StreamT~ns #108","9,597","10,863",auditd,1000,1000,1000,1000,1000,1000,1000,"-","-",1000,1000
"Oct 24, 2022 @ 23:24:58.589","BtaYCoQBDsc6tFfS2_oA",".ds-filebeat-8.4.3-2022.10.24-000001","-","71df9d48-1d5b-48bc-9d0b-4c069d92c8ca","dvwa_web","8d42cf34-4f58-4413-b965-cf6afa6eb26b","dvwa_web",filebeat,"8.4.3","-","-","-","-","-","-",user,"-","-","-","-","-","-","-","-","-",0,0,0,"0OUID=""user",0,"08:03","-",8126814,0,"-","-","-","-","-",040755,"/home/user/snap/firefox/common/.mozilla/firefox/613vsdl4.default/datareporting/",PARENT,"-","00:00","-","-","-","286,306","-","-","-","-","-","1.12.0","-",path,"-","auditd.log","Oct 24, 2022 @ 23:25:00.542",event,auditd,"type=PATH msg=audit(1666625098.589:286306): item=0 name=""/home/user/snap/firefox/common/.mozilla/firefox/613vsdl4.default/datareporting/"" inode=8126814 dev=08:03 mode=040755 ouid=1000 ogid=1000 rdev=00:00 obj=? nametype=PARENT cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""user"" OGID=""user""","-",log,"x86_64",false,"dvwa_web",bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b","dvwa_web",bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/audit/audit.log","2,677,010","-","-","-","-","-","-","-","-","-",auditd,"-","-","-","-","-","-","-",1000,1000,"-","-"
"Oct 24, 2022 @ 23:24:58.589","CNaYCoQBDsc6tFfS2_oA",".ds-filebeat-8.4.3-2022.10.24-000001","-","71df9d48-1d5b-48bc-9d0b-4c069d92c8ca","dvwa_web","8d42cf34-4f58-4413-b965-cf6afa6eb26b","dvwa_web",filebeat,"8.4.3","-","-","-","-","-","-",user,"-","-","-","-","-","-","-","-","-",0,0,0,"0OUID=""user",0,"08:03","-",8135184,1,"-","-","-","-","-",0100600,"/home/user/snap/firefox/common/.mozilla/firefox/613vsdl4.default/datareporting/aborted-session-ping",DELETE,"-","00:00","-","-","-","286,306","-","-","-","-","-","1.12.0","-",path,"-","auditd.log","Oct 24, 2022 @ 23:25:00.542",event,auditd,"type=PATH msg=audit(1666625098.589:286306): item=1 name=""/home/user/snap/firefox/common/.mozilla/firefox/613vsdl4.default/datareporting/aborted-session-ping"" inode=8135184 dev=08:03 mode=0100600 ouid=1000 ogid=1000 rdev=00:00 obj=? nametype=DELETE cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""user"" OGID=""user""","-",log,"x86_64",false,"dvwa_web",bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b","dvwa_web",bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/audit/audit.log","2,677,366","-","-","-","-","-","-","-","-","-",auditd,"-","-","-","-","-","-","-",1000,1000,"-","-"
"Oct 24, 2022 @ 23:24:58.589","CdaYCoQBDsc6tFfS2_oA",".ds-filebeat-8.4.3-2022.10.24-000001","-","71df9d48-1d5b-48bc-9d0b-4c069d92c8ca","dvwa_web","8d42cf34-4f58-4413-b965-cf6afa6eb26b","dvwa_web",filebeat,"8.4.3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","/snap/firefox/1993/usr/lib/firefox/firefox","-","-","-","-","286,306","-","-","-","-","-","1.12.0","-",proctitle,"-","auditd.log","Oct 24, 2022 @ 23:25:00.542",event,auditd,"type=PROCTITLE msg=audit(1666625098.589:286306): proctitle=""/snap/firefox/1993/usr/lib/firefox/firefox""","-",log,"x86_64",false,"dvwa_web",bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b","dvwa_web",bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/audit/audit.log","2,677,690","-","-","-","-","-","-","-","-","-",auditd,"-","-","-","-","-","-","-","-","-","-","-"
"Oct 24, 2022 @ 23:24:58.589","CtaYCoQBDsc6tFfS2_oA",".ds-filebeat-8.4.3-2022.10.24-000001","-","71df9d48-1d5b-48bc-9d0b-4c069d92c8ca","dvwa_web","8d42cf34-4f58-4413-b965-cf6afa6eb26b","dvwa_web",filebeat,"8.4.3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","286,306","-","snap.firefox.firefox","-","-","-","1.12.0","-","unknown[1420]","-","auditd.log","Oct 24, 2022 @ 23:25:00.542",event,auditd,"type=UNKNOWN[1420] msg=audit(1666625098.589:286306): subj_apparmor=snap.firefox.firefox","-",log,"x86_64",false,"dvwa_web",bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b","dvwa_web",bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/audit/audit.log","2,677,794","-","-","-","-","-","-","-","-","-",auditd,"-","-","-","-","-","-","-","-","-","-","-"
"Oct 24, 2022 @ 23:24:58.589","C9aYCoQBDsc6tFfS2_oA",".ds-filebeat-8.4.3-2022.10.24-000001","-","71df9d48-1d5b-48bc-9d0b-4c069d92c8ca","dvwa_web","8d42cf34-4f58-4413-b965-cf6afa6eb26b","dvwa_web",filebeat,"8.4.3",user,user,user,user,user,user,"-",user,user,rename,user,7f5adaa08588,7f5adaa08088,ffffffffffffff40,ffffffff,"x86_64","-","-","-","-","-","-","-","-","-",4,"delete""ARCH=x86_64","-","-","-","-","-","-","-","-","-","-","-","286,307",3,"-",yes,82,"(none)","1.12.0","-",syscall,process,"auditd.log","Oct 24, 2022 @ 23:25:00.542",event,auditd,"type=SYSCALL msg=audit(1666625098.589:286307): arch=c000003e syscall=82 success=yes exit=0 a0=7f5adaa08588 a1=7f5adaa08088 a2=ffffffffffffff40 a3=ffffffff items=4 ppid=9597 pid=10863 auid=1000 uid=1000 gid=1000 euid=1000 suid=1000 fsuid=1000 egid=1000 sgid=1000 fsgid=1000 tty=(none) ses=3 comm=53747265616D547E6E732023313038 exe=""/snap/firefox/1993/usr/lib/firefox/firefox"" subj=? key=""delete""ARCH=x86_64 SYSCALL=rename AUID=""user"" UID=""user"" GID=""user"" EUID=""user"" SUID=""user"" FSUID=""user"" EGID=""user"" SGID=""user"" FSGID=""user""",info,log,"x86_64",false,"dvwa_web",bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b","dvwa_web",bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/audit/audit.log","2,677,882","-","-","/snap/firefox/1993/usr/lib/firefox/firefox","/snap/firefox/1993/usr/lib/firefox/firefox",0,"StreamT~ns #108","StreamT~ns #108","9,597","10,863",auditd,1000,1000,1000,1000,1000,1000,1000,"-","-",1000,1000
"Oct 24, 2022 @ 23:24:58.589","DdaYCoQBDsc6tFfS2_oA",".ds-filebeat-8.4.3-2022.10.24-000001","-","71df9d48-1d5b-48bc-9d0b-4c069d92c8ca","dvwa_web","8d42cf34-4f58-4413-b965-cf6afa6eb26b","dvwa_web",filebeat,"8.4.3","-","-","-","-","-","-",user,"-","-","-","-","-","-","-","-","-",0,0,0,"0OUID=""user",0,"08:03","-",8126814,0,"-","-","-","-","-",040755,"/home/user/snap/firefox/common/.mozilla/firefox/613vsdl4.default/datareporting/",PARENT,"-","00:00","-","-","-","286,307","-","-","-","-","-","1.12.0","-",path,"-","auditd.log","Oct 24, 2022 @ 23:25:00.543",event,auditd,"type=PATH msg=audit(1666625098.589:286307): item=0 name=""/home/user/snap/firefox/common/.mozilla/firefox/613vsdl4.default/datareporting/"" inode=8126814 dev=08:03 mode=040755 ouid=1000 ogid=1000 rdev=00:00 obj=? nametype=PARENT cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""user"" OGID=""user""","-",log,"x86_64",false,"dvwa_web",bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b","dvwa_web",bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/audit/audit.log","2,678,465","-","-","-","-","-","-","-","-","-",auditd,"-","-","-","-","-","-","-",1000,1000,"-","-"
"Oct 24, 2022 @ 23:24:58.589","D9aYCoQBDsc6tFfS2_oA",".ds-filebeat-8.4.3-2022.10.24-000001","-","71df9d48-1d5b-48bc-9d0b-4c069d92c8ca","dvwa_web","8d42cf34-4f58-4413-b965-cf6afa6eb26b","dvwa_web",filebeat,"8.4.3","-","-","-","-","-","-",user,"-","-","-","-","-","-","-","-","-",0,0,0,"0OUID=""user",0,"08:03","-",8126814,1,"-","-","-","-","-",040755,"/home/user/snap/firefox/common/.mozilla/firefox/613vsdl4.default/datareporting/",PARENT,"-","00:00","-","-","-","286,307","-","-","-","-","-","1.12.0","-",path,"-","auditd.log","Oct 24, 2022 @ 23:25:00.543",event,auditd,"type=PATH msg=audit(1666625098.589:286307): item=1 name=""/home/user/snap/firefox/common/.mozilla/firefox/613vsdl4.default/datareporting/"" inode=8126814 dev=08:03 mode=040755 ouid=1000 ogid=1000 rdev=00:00 obj=? nametype=PARENT cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""user"" OGID=""user""","-",log,"x86_64",false,"dvwa_web",bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b","dvwa_web",bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/audit/audit.log","2,678,821","-","-","-","-","-","-","-","-","-",auditd,"-","-","-","-","-","-","-",1000,1000,"-","-"
"Oct 24, 2022 @ 23:24:58.589","EdaYCoQBDsc6tFfS2_oA",".ds-filebeat-8.4.3-2022.10.24-000001","-","71df9d48-1d5b-48bc-9d0b-4c069d92c8ca","dvwa_web","8d42cf34-4f58-4413-b965-cf6afa6eb26b","dvwa_web",filebeat,"8.4.3","-","-","-","-","-","-",user,"-","-","-","-","-","-","-","-","-",0,0,0,"0OUID=""user",0,"08:03","-",8135269,2,"-","-","-","-","-",0100600,"/home/user/snap/firefox/common/.mozilla/firefox/613vsdl4.default/datareporting/aborted-session-ping.tmp",DELETE,"-","00:00","-","-","-","286,307","-","-","-","-","-","1.12.0","-",path,"-","auditd.log","Oct 24, 2022 @ 23:25:00.543",event,auditd,"type=PATH msg=audit(1666625098.589:286307): item=2 name=""/home/user/snap/firefox/common/.mozilla/firefox/613vsdl4.default/datareporting/aborted-session-ping.tmp"" inode=8135269 dev=08:03 mode=0100600 ouid=1000 ogid=1000 rdev=00:00 obj=? nametype=DELETE cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""user"" OGID=""user""","-",log,"x86_64",false,"dvwa_web",bc7bc6b9453f4089b9bfee6b38b5fc6f,"123.123.123.123, 10.10.10.10","02:42:0a:0a:0a:0a, 02:42:7b:7b:7b:7b","dvwa_web",bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/audit/audit.log","2,679,177","-","-","-","-","-","-","-","-","-",auditd,"-","-","-","-","-","-","-",1000,1000,"-","-"
